194.627 64.5646
217.909 60.4896
217.654 61.036
217.507 60.403
218.338 61.0595
220.363 59.9534
216.3 60.3932
225.144 58.5792
216.716 60.1205
215.395 60.9677
209.013 64.0997
209.094 59.7511
209.259 59.7417
210.701 64.1732
208.846 60.7683
207.916 63.4188
212.195 64.6453
204.377 55.8218
200.411 54.831
207.685 63.8827
208.763 59.5251
209.796 67.2269
209.793 67.2278
216.907 60.7523
218.66 60.9649
209.738 62.4058
217.513 60.0823
221.785 59.0906
212.624 63.0753
214.225 61.1292
215.93 63.6482
214.25 60.5487
196.582 54.8564
209.822 61.1656
213.401 60.7277
209.784 61.1426
214.766 66.5657
203.118 64.7455
203.121 64.7461
211.074 61.771
212.151 64.8598
216.188 61.4417
212.904 60.8792
212.6 64.9878
215.271 60.5805
216.679 60.2805
218.244 60.7315
214.843 62.3986
213.052 64.4091
213.052 64.4091
213.496 60.396
215.738 60.3351
208.349 59.6572
210.361 62.9768
217.659 60.6024
225.615 58.2758
215.581 59.9268
216.749 60.4427
217.639 60.9231
214.077 61.4924
211.542 61.4131
197.4 66.8951
209.077 63.5527
217.277 60.2474
218.995 60.824
216.976 61.3836
211.063 63.7318
211.768 64.9602
218.049 60.1785
209.256 65.0304
210.929 64.5922
210.931 64.5928
216.031 60.2361
208.761 60.7425
197.029 67.5795
214.53 62.9699
219.748 60.0959
220.596 59.6659
214.475 65.5174
207.811 62.8962
217.533 61.1871
211.667 60.8584
215.323 60.3863
210.261 61.0889
197.092 68.0541
215.154 63.7399
218.652 60.2994
211.14 63.4056
219.217 60.1294
211.668 61.807
212.67 61.8329
216.01 63.9761
214.792 60.5341
205.816 56.5593
208.468 61.98
209.777 60.5117
189.752 57.1766
209.253 61.4636
217.161 60.179
216.221 60.072
210.547 60.1043
218.856 60.4399
212.211 64.8928
217.171 60.7541
192.073 65.5598
209.754 62.3346
209.711 63.4502
209.711 63.4501
193.495 53.8452
216.546 61.2275
211.449 62.8295
211.415 62.9628
211.462 62.6812
212.058 62.8349
211.771 63.0624
212.26 62.5808
211.152 62.8331
217.147 60.448
211.908 64.4715
218.249 60.3583
