-151.235897765	63.1886147332	-151.5673 63.0887 7900.0 20.1150852431	312.424412288
-148.901377231	61.4843148332	-153.0844 60.1422 145300.0 272.697050861	536.979216716
-150.250177694	62.497234104	-149.5426 62.7037 71100.0 43.0818191021	404.144856487
-151.387442346	63.2914665651	-151.3369 63.3066 6500.0 3.04960438386	298.699906751
-151.058721683	63.067227172	-150.7029 63.1727 126500.0 21.4958697044	328.594902532
-149.262717599	61.7636295085	-152.9869 60.5767 136300.0 240.427570789	500.520305155
-149.680168208	62.0789650033	-150.5906 61.8052 71100.0 56.7869979785	459.206809567
-150.612443579	62.7559216748	-151.4113 62.5141 97000.0 49.1272418867	369.933133942
-148.584854509	61.2346562156	-150.1829 60.7518 59400.0 101.99813792	569.463771892
-148.457044622	61.1324983021	-147.3074 61.4592 20900.0 71.6782227124	582.728837404
-149.224810729	61.7346080871	-150.7957 61.2574 62900.0 99.2798094751	504.314288792
-149.245577689	61.7505153007	-150.8181 61.2727 68400.0 99.3543589827	502.234900839
-149.555922079	61.9859218486	-151.5333 61.3779 90700.0 124.880409211	471.414067888
-149.367589505	61.843580724	-152.4571 60.8717 130500.0 197.862533086	490.061143619
-149.436843201	61.8961065154	-150.7431 61.5008 72300.0 82.0848707184	483.184039573
-148.706359437	61.331052358	-152.5365 60.114 79900.0 249.474510495	556.932428911
-148.904737961	61.4869404063	-151.9726 60.5266 92600.0 197.722715226	536.637076318
-148.637951603	61.2768670888	-151.95 60.2371 83300.0 214.814262743	563.978163156
-148.716059262	61.3387175867	-152.8229 60.0256 114900.0 268.21761771	555.935354128
-153.22904961	64.4731416965	-147.7285 65.9632 1500.0 306.679753081	139.366997967
-148.354851797	61.0502505799	-150.7209 60.3247 73200.0 152.677761695	593.397300985
-150.626868922	62.7661103316	-147.7671 63.5651 23700.0 169.632023846	368.583122961
-147.499074437	60.3412188424	-147.5541 60.3253 10800.0 3.5241040202	684.96575512
-151.124749101	63.1126086863	-150.6857 63.2426 134300.0 26.4778174745	322.552903076
-148.406297278	61.0917184697	-152.2344 59.8788 88000.0 250.420426116	588.019695328
-148.973159386	61.5402806103	-150.9227 60.9445 75400.0 124.130541276	529.683934885
-148.816580988	61.4178933899	-152.0707 60.3959 93600.0 210.388419069	545.631072413
-150.951805373	62.9933754392	-149.4235 63.4344 110700.0 91.3881599067	338.418670524
-149.764911644	62.1420370596	-151.3062 61.6717 88100.0 96.6263713544	450.923386686
-149.354878428	61.8339165739	-147.9069 62.2461 47300.0 88.7385244643	491.325957312
-149.590958185	62.0122280015	-150.4942 61.7409 58900.0 56.4074756824	467.964184789
-148.878839899	61.466693938	-150.0096 61.1276 62200.0 71.5270430271	539.275130329
-151.065735165	63.072055817	-150.8767 63.1283 130200.0 11.438281908	327.952221068
-148.758599737	61.3722825381	-152.7889 60.0853 116000.0 262.853963484	551.568244206
-151.351082592	63.2668709399	-152.5524 62.8972 8300.0 73.4785496814	301.98389575
-150.959053555	62.9983964593	-150.8842 63.0207 129800.0 4.54108037046	337.751113004
-150.225514834	62.4794237576	-148.995 62.8343 63400.0 74.5704472726	406.495777722
-148.808371408	61.4114449243	-153.2453 59.9811 131600.0 290.387273838	546.470665213
-149.975849464	62.2976760712	-150.6895 62.0834 70100.0 44.2381949276	430.453508642
-149.084566472	61.6266685209	-150.1057 61.3206 52800.0 64.3236147967	518.413350184
-149.018292745	61.575347132	-150.9233 60.9935 14500.0 121.160989298	525.110412485
-148.793722235	61.399930434	-152.9044 60.0845 123000.0 268.18461797	547.969696521
-150.709829061	62.8245403221	-150.28 62.9513 97300.0 26.0717871876	360.837275077
-148.770203788	61.381423483	-152.7936 60.0967 111500.0 262.342054082	550.378623023
-149.210290716	61.7234743182	-150.6594 61.2845 65300.0 91.4931347609	505.769449104
-148.75963455	61.3730979563	-153.3296 59.8962 141100.0 299.710661896	551.462129248
-148.792129145	61.3986776321	-153.3481 59.9263 131500.0 298.614556539	548.132782067
-148.882282061	61.4693867362	-151.9485 60.5098 82300.0 197.677437896	538.924303694
-148.931256208	61.5076393807	-150.1865 61.13 53900.0 79.433538533	533.939399581
-149.465074134	61.9174568276	-152.2565 61.0443 117300.0 177.984416791	480.387377388
-149.996732951	62.3129803943	-150.972 62.0184 7900.0 60.5959241448	428.438376088
-148.883991551	61.4707238627	-150.3443 61.0296 27600.0 92.6601298481	538.75009425
-149.075327421	61.6195260536	-153.0141 60.3605 138500.0 255.50740573	519.345640321
-149.827244002	62.1882291819	-152.0113 61.5118 15700.0 137.701013947	444.85251712
-151.173601724	63.1460750255	-150.6633 63.297 140600.0 30.7323986703	318.094638061
-148.947187539	61.5200589689	-153.191 60.156 144300.0 276.658439025	532.320444679
-148.20240861	60.9266170076	-147.0816 61.2446 6200.0 70.1960827367	609.41529836
-148.291148336	60.998724074	-151.8093 59.8928 58000.0 229.822821857	600.075798356
-150.689682089	62.8103763184	-151.1512 62.6716 96400.0 28.2546934474	362.715539682
-150.179830966	62.4463652879	-151.3992 62.0754 87600.0 75.7561178636	410.857894596
-148.778283364	61.3877843289	-152.521 60.2 98600.0 243.313325532	549.550733663
-148.698954367	61.3251975539	-152.7498 60.0318 102400.0 264.473028246	557.693947405
-151.307528215	63.2373409784	-149.1827 63.8447 119800.0 125.688371087	305.925082571
-150.537839386	62.703092341	-151.1375 62.5225 93700.0 36.839705732	376.929962006
-148.978451068	61.5443968746	-152.9139 60.2877 117800.0 255.626821995	529.147175008
-151.086921342	63.0866302573	-150.9292 63.1336 128000.0 9.54385852012	326.012116777
-148.659852875	61.2942390288	-152.9664 59.9119 115100.0 282.061819836	561.719769139
-148.669281661	61.3017108737	-152.7838 59.9865 99600.0 268.918542379	560.748270168
-149.313241909	61.8022096741	-148.3188 62.088 41700.0 61.2402805016	495.474580593
-148.878476381	61.4664095263	-151.1491 60.7682 70000.0 145.23624792	539.312183768
-148.786810569	61.3944942551	-153.2955 59.939 135300.0 295.392276201	548.6773425
-148.721396319	61.3429332707	-152.6283 60.0992 107700.0 254.619053479	555.386949641
-148.835179155	61.4324902144	-153.298 59.9926 140200.0 292.05159288	543.730322145
-149.963368667	62.2885206666	-152.1858 61.5987 128300.0 139.914940937	431.658811155
-151.28560066	63.2224461253	-148.7656 63.9364 123600.0 148.535308174	307.912336487
-149.71270732	62.1032200797	-148.3131 62.5034 58900.0 85.3370235517	456.022130175
-149.767782945	62.1441685878	-150.8168 61.8275 69200.0 65.438654895	450.643328271
-150.543501444	62.7071098249	-147.3032 63.6042 7900.0 191.763860102	376.398061856
-150.812626737	62.8965541658	-151.5435 62.6752 100000.0 44.7946668335	351.281712118
-148.770194006	61.3814157801	-152.6956 60.1307 115700.0 255.695900015	550.379625551
-148.60885329	61.2537512653	-150.3172 60.7362 52600.0 109.114028872	566.982565801
-151.079713307	63.0816736835	-149.8225 63.4471 112100.0 75.2447363945	326.671967732
-149.062161282	61.6093408833	-152.1317 60.647 98200.0 197.388904789	520.674947092
-151.484956082	63.3571777667	-150.8786 63.5367 14500.0 36.3306614365	289.920103669
-151.443509719	63.3292932515	-150.8229 63.5129 14000.0 37.1995673704	293.646895428
-148.723795484	61.3448279066	-152.7885 60.0463 111500.0 265.32199785	555.140473782
-148.636471859	61.2756925449	-151.0237 60.5414 28700.0 153.42111991	564.130840145
-151.433724508	63.3227002525	-151.4067 63.3308 8400.0 1.63001102081	294.527821384
-148.733297257	61.3523288529	-152.4482 60.1746 108500.0 241.591919786	554.164611164
-149.184661423	61.7037986883	-150.5964 61.2766 66400.0 89.1346573917	508.340522835
-150.909365735	62.9639341559	-150.9403 62.9547 118300.0 1.87994633182	342.33197397
-150.517202846	62.6884386136	-151.1512 62.4974 91000.0 38.9737396675	378.869806188
-148.49045847	61.1592814662	-151.9874 60.0585 68100.0 227.717496173	579.252590587
-151.005339496	63.030410627	-150.8184 63.086 130800.0 11.3209145794	333.493585437
-148.173908349	60.9033767207	-149.4091 60.5345 26000.0 79.074337003	612.423837031
-151.116007064	63.1066100622	-150.6643 63.2403 133300.0 27.2408920528	323.351781987
-150.433599552	62.6288930662	-148.6278 63.1442 82400.0 108.498785391	386.74826757
-148.42385338	61.1058403559	-152.3113 59.8723 85800.0 254.389217148	586.187772361
-149.020962879	61.5774187552	-151.0149 60.9672 74200.0 126.923390878	524.840161941
-148.839736849	61.4360648645	-152.79 60.1759 113200.0 257.127755905	543.264792664
-150.445105012	62.6371048767	-149.6221 62.8771 87400.0 49.9128538306	385.662155309
-148.941654513	61.5157469225	-153.199 60.147 136200.0 277.600955487	532.882568738
-148.968728367	61.536832836	-150.2723 61.1441 47900.0 82.4837494041	530.133503263
-148.711829881	61.3353758903	-153.2003 59.8881 123700.0 294.313720125	556.370045144
-148.511755065	61.1763239551	-152.7119 59.8332 96500.0 275.373660693	577.04005047
-149.086832555	61.6284197715	-153.162 60.3217 163100.0 264.68808566	518.184750977
-149.050721532	61.6004847566	-152.1219 60.6377 94100.0 197.529794006	521.830661012
-151.063032672	63.0701954344	-150.9092 63.116 130500.0 9.31190189757	328.199839151
-148.830679444	61.4289600881	-153.2456 60.0061 142100.0 288.791314108	544.190033812
-150.724829763	62.8350756045	-150.543 62.889 98200.0 11.05424665	359.439961283
-148.733158094	61.3522190249	-153.246 59.896 131700.0 295.898216898	554.178900262
-148.730812509	61.3503677394	-152.7655 60.0622 118300.0 263.255493011	554.419757615
-149.379760262	61.8528272687	-149.2204 61.8995 6500.0 9.88113409503	488.850840962
-148.689135195	61.3174300484	-152.6673 60.0494 98700.0 259.571182524	558.704164971
-148.931210976	61.5076041028	-153.1911 60.1381 143800.0 277.814331016	533.943997899
-149.71078583	62.1017890653	-150.5273 61.8567 16000.0 50.8592152765	456.210049528
-149.038219308	61.5907992225	-147.7901 61.9466 41300.0 77.0165978026	523.094468894
-149.967565295	62.2915998893	-148.8073 62.6259 61000.0 70.630583803	431.253450137
-148.950765927	61.5228469535	-152.1902 60.5045 96600.0 209.005168303	531.956983783
-151.058258209	63.0669080103	-150.6114 63.1991 127700.0 26.9708314338	328.637380578
-148.590645707	61.2392665947	-152.3936 60.0329 77400.0 248.04716927	568.864750776
-151.119124424	63.1087494826	-150.7466 63.2192 131100.0 22.4827929055	323.066868554
-148.725819007	61.346425685	-153.3003 59.8684 126400.0 300.162197271	554.932612277
-149.252813887	61.7560535347	-149.77 61.6025 42600.0 32.3386309308	501.510847553
-151.123091401	63.111471435	-150.7265 63.229 130900.0 23.9281644767	322.704364332
-148.878761604	61.4666326814	-152.4798 60.3263 100600.0 233.431017893	539.283110905
-149.854593885	62.2084438468	-150.9992 61.8619 70800.0 71.3815245315	442.194614132
-148.643412035	61.2812003959	-152.6349 60.0091 107700.0 260.64588421	563.41486571
-148.377450836	61.0684824348	-152.232 59.8468 82600.0 252.323946921	591.033284553
-148.95420846	61.5255285306	-152.9283 60.2557 124400.0 258.327216344	531.607383375
-148.879025929	61.4668394834	-152.311 60.3841 111200.0 222.088264078	539.256168493
-148.639793361	61.2783288354	-152.821 59.9402 111700.0 273.578416215	563.788150246
-148.932114691	61.5083089287	-152.2052 60.4788 91200.0 211.304689636	533.852126853
-148.478496892	61.1496997262	-152.0721 60.0162 69200.0 234.279835658	580.496348902
-150.080760873	62.3743710503	-151.5831 61.9149 104500.0 93.7336631747	420.350859181
-147.91603072	60.6912654266	-147.1576 60.9076 23100.0 47.8840909209	639.846742585
-151.336136985	63.2567460905	-149.964 63.6556 139100.0 81.740624096	303.335398764
-151.089385282	63.0883241033	-150.7136 63.1997 134300.0 22.6879227424	325.786609927
-150.02311959	62.3322909358	-148.1129 62.874 76500.0 115.36613914	425.895152198
-149.284476222	61.7802584555	-150.9657 61.268 64900.0 106.276166177	498.345778373
-148.960409846	61.5303577428	-153.2486 60.1505 156300.0 279.629322228	530.977764697
-151.114718846	63.1057258559	-150.9422 63.1571 133500.0 10.4338102544	323.469531892
-150.033540738	62.3399092399	-150.9677 62.0579 69700.0 57.987780247	424.89163023
-149.285488988	61.7810319363	-149.5877 61.6917 47900.0 18.8483623511	498.244621206
-148.109761057	60.8509220569	-151.1008 59.9231 51300.0 194.911861167	619.211424559
-148.41631107	61.0997752497	-147.4295 61.3811 17400.0 61.6571863195	586.974587811
-149.842307639	62.1993669309	-151.6057 61.6582 97800.0 110.679170992	443.388170059
-149.811277902	62.1764134164	-150.632 61.9298 68400.0 51.0494915513	446.405772433
-149.813812734	62.178290067	-150.6364 61.9311 63300.0 51.1645924293	446.159091257
-149.826491415	62.1876724761	-150.693 61.927 60600.0 53.9102051271	444.925704957
-149.898728831	62.2409962671	-150.8012 61.9691 63500.0 56.1098782426	437.913003366
-148.822625113	61.4226389145	-152.2336 60.3476 99100.0 220.860492475	545.013162087
-151.990443875	63.6920115853	-148.0898 64.772 12500.0 224.629196458	245.041397907
-151.515650945	63.3777862855	-151.2313 63.4626 11900.0 17.0870497186	287.164721308
-148.707074665	61.3316177143	-153.3011 59.8469 128600.0 301.584584214	556.858891771
-150.277092554	62.5166415432	-150.9116 62.3259 74400.0 39.1347792019	401.582468448
-150.478276259	62.6607495391	-149.6986 62.8884 83100.0 47.2827214874	382.534162152
-149.78348999	62.1558224501	-149.4066 62.2661 58200.0 23.1793206037	449.112005927
-148.978211241	61.5442103472	-153.139 60.2089 121800.0 270.895901069	529.171498709
-151.719934713	63.5140262447	-151.7383 63.5085 16600.0 1.104191335	268.926946479
-149.19502589	61.7117590988	-149.8795 61.5079 41100.0 42.9052141335	507.300387341
-148.92696533	61.5042923271	-152.6494 60.3218 121500.0 241.43537684	534.375663239
-149.634757068	62.0450372418	-150.9448 61.6478 80100.0 82.0908129767	463.659827677
-153.398934613	64.576119475	-149.832 65.5858 13700.0 202.317951592	125.326516793
-151.044463205	63.0574044782	-150.9196 63.0946 130000.0 7.56242028214	329.902138013
-149.258505921	61.7604082736	-153.6794 60.3295 178400.0 287.514602303	500.941486146
-149.656651949	62.0614067563	-150.7616 61.7278 73300.0 69.0761302554	461.511573298
-148.639148849	61.2778173239	-152.8172 59.9408 110400.0 273.365624009	563.854642142
-151.596135223	63.4316521171	-151.0348 63.5982 12800.0 33.5998397321	279.958623438
-150.342522771	62.5636944609	-151.022 62.3591 91300.0 41.8893440373	395.367167948
-148.924682812	61.5025115247	-150.8987 60.8992 59100.0 125.80959087	534.607770488
-150.765199492	62.8633826806	-149.7781 63.1511 101300.0 59.4971251816	355.684491975
-151.340253617	63.2595357542	-151.4778 63.2182 10100.0 8.32053340363	302.96304484
-148.8503029	61.4443481995	-153.1483 60.0625 122900.0 280.725777804	542.185971194
-148.556754372	61.2122629478	-152.6128 59.9188 83300.0 265.364873396	572.372846844
-148.527922719	61.1892475148	-152.6364 59.8779 89300.0 269.049970145	575.361960376
-151.14251656	63.1247911024	-150.7011 63.2555 115800.0 26.6135885456	320.930264439
-149.398273733	61.8668798431	-150.9211 61.404 70300.0 95.9533139325	487.011195624
-148.765341354	61.3775939329	-152.7249 60.1151 102900.0 258.028489926	550.877024132
-148.918074969	61.4973547724	-153.4698 60.0247 117200.0 297.804568429	535.279866186
-148.678868377	61.3093035528	-152.5153 60.0904 98600.0 249.998560851	559.760973081
-151.387000641	63.2911680802	-149.0356 63.9605 10000.0 138.628250375	298.739767653
-151.232918414	63.1865837045	-150.1249 63.5102 0.0 66.2746549348	312.695216014
-149.797770884	62.1664088519	-150.9606 61.8144 64200.0 72.5897489024	447.720745605
-149.731171254	62.1169627128	-149.5335 62.175 52000.0 12.1875829928	454.217283368
-149.708325024	62.0999561635	-149.6501 62.1171 45800.0 3.59597088345	456.450739216
-149.474551739	61.9246165168	-150.6645 61.5653 70200.0 74.6491850817	479.44936518
-151.157647967	63.1351562824	-151.0109 63.1789 119900.0 8.87246410992	319.549439605
-152.217886167	63.8395611454	-149.5652 64.5961 13900.0 154.174978412	225.187901094
-151.026645423	63.0451184357	-150.9045 63.0815 124500.0 7.39979173937	331.536935603
-148.069087945	60.8175574273	-151.1202 59.8702 60600.0 199.06670092	623.52672812
-151.284690042	63.2218271599	-150.7307 63.3857 131400.0 33.2990806293	307.9949084
-148.598008206	61.2451255821	-152.8681 59.8764 109300.0 279.81478295	568.103453194
-148.471427719	61.1440337811	-152.5252 59.8524 91700.0 265.536171684	581.231752817
-150.786326589	62.8781705906	-150.756 62.8872 104900.0 1.8449510986	353.72198564
-150.533282168	62.6998578319	-148.5028 63.277 71400.0 121.55857917	377.358177235
-148.86327491	61.4545105724	-153.5685 59.9278 151700.0 308.574336741	540.862278224
-148.602498664	61.2486977655	-152.6438 59.9598 94900.0 264.187258514	567.639269929
-151.392633113	63.294973694	-149.7202 63.7782 119000.0 99.2549625093	298.231536708
-149.613661851	62.0292456204	-150.1523 61.8687 8100.0 33.5066665101	465.731811953
-148.746047977	61.3623879151	-152.68 60.109 109400.0 256.362803579	552.855805756
-148.74476707	61.3613777516	-152.8834 60.0368 119500.0 270.272463562	552.987247233
-150.894929654	62.9539031012	-150.3194 63.1234 111100.0 34.7694285212	343.664905122
-151.237017628	63.1893780558	-151.6035 63.0788 13100.0 22.2521290511	312.322633823
-151.589548219	63.4272529168	-150.8297 63.6517 9600.0 45.3933351857	280.547369806
-148.6349534	61.2744871626	-152.6016 60.0111 94300.0 258.989499883	564.287523578
-149.123607041	61.6568065273	-149.756 61.4688 34800.0 39.6635178525	514.478607207
-149.89429711	62.2377313852	-152.8089 61.3197 148100.0 184.989016924	438.342515609
-148.614818751	61.2584935335	-152.1883 60.1304 89800.0 232.458712852	566.366271182
-148.805737478	61.4093753542	-153.4114 59.9191 118400.0 301.970666796	546.740110431
-149.245621198	61.7505486071	-149.9499 61.5406 56400.0 44.1215071821	502.230546589
-150.027611876	62.335575558	-151.2853 61.9532 78800.0 78.3323277452	425.462497552
-148.636972104	61.2760896245	-153.009 59.871 124000.0 286.636048925	564.079224651
-151.366784347	63.2774987054	-149.6519 63.7724 110700.0 101.767398811	300.565036458
-148.973557691	61.5405904865	-151.743 60.6788 11300.0 177.777846398	529.643528026
-150.060582341	62.3596561611	-151.7683 61.8351 102900.0 106.801138577	422.289986227
-149.552493473	61.9833446304	-152.0187 61.2168 113700.0 156.534823485	471.751990931
-149.968975556	62.2926344801	-151.6448 61.7787 106100.0 104.90465398	431.117248766
-150.876814374	62.9413036916	-149.6893 63.2863 101400.0 71.3236647418	345.338843395
-149.582549677	62.0059195948	-148.6297 62.2807 59500.0 58.4580202637	468.791598029
-150.857642094	62.9279547699	-150.5536 63.018 110200.0 18.4277008575	347.112024801
-148.733354561	61.3523740773	-153.3523 59.8584 128600.0 303.187860935	554.158727273
-148.674058067	61.3054943308	-152.925 59.9425 108800.0 278.205011814	560.25630773
