-154.5377 58.8814 122900.0
-152.6681 59.9458 87700.0
-152.9781 59.7606 109200.0
-146.1262 61.2585 24100.0
-152.6546 59.5785 78000.0
-153.1387 59.7313 103000.0
-156.9566 57.4336 122500.0
-153.6713 59.2894 121800.0
-150.9427 63.0817 132900.0
-152.3898 62.0083 141900.0
-153.3835 60.0889 158800.0
-152.8834 59.497 94800.0
-150.9023 61.97 8900.0
-152.6732 60.0012 98000.0
-150.1984 60.7706 50400.0
-152.7413 60.0224 92800.0
-148.2035 61.7493 12100.0
-151.7772 59.8029 62900.0
-153.1456 59.7384 101400.0
-152.1747 61.3046 130500.0
-146.3339 61.6036 23300.0
-153.3328 59.7282 111200.0
-149.3909 62.049 38200.0
-156.5552 57.9303 151800.0
-156.4568 58.4734 203600.0
-150.3308 61.625 60300.0
-156.7094 58.5017 200800.0
-153.758 59.0778 102700.0
-152.4626 62.3598 143500.0
-153.5952 60.0364 155800.0
-150.9464 63.0765 131500.0
-155.671 58.4247 155200.0
-144.7441 59.4299 7600.0
-152.993 60.1136 129500.0
-152.3383 58.8989 54500.0
-149.6847 62.739 73300.0
-151.5803 63.0338 10500.0
-149.5569 61.9923 41700.0
-151.4399 63.1544 13600.0
-149.9237 61.4564 40100.0
-152.304 60.2609 99800.0
-150.6872 61.7805 62200.0
-153.2608 59.6592 121000.0
-150.0171 60.8913 49400.0
-153.1663 59.7193 105500.0
-153.1543 59.7134 105600.0
-152.9746 59.788 108300.0
-153.546 60.3334 188800.0
-153.1661 59.6994 107300.0
-153.1173 59.7499 104500.0
-153.1249 59.7421 105100.0
-153.1456 59.7312 106800.0
-153.1677 59.7192 107100.0
-153.3051 59.6974 110100.0
-153.3392 59.6204 125600.0
-150.6399 62.1032 10100.0
-151.3697 63.3053 11100.0
-147.2653 61.6985 35800.0
-152.9867 59.7285 99400.0
-153.085 59.352 97000.0
-149.8761 61.9965 46100.0
-153.5764 60.038 162500.0
-151.9998 62.2088 106000.0
-149.2747 62.7755 66700.0
-149.3652 62.9631 86700.0
-150.9958 63.037 122400.0
-148.9034 62.7688 64400.0
-151.3785 63.2869 14900.0
-148.974 62.8358 70100.0
-153.1961 59.8935 119300.0
-152.0517 61.9493 125600.0
-149.701 62.3398 52500.0
-150.789 62.13 70700.0
-150.802 62.1317 71900.0
-154.154 57.4714 60200.0
-154.0552 57.7675 28200.0
-151.962 61.6644 114200.0
-150.622 63.2394 129800.0
-150.4632 61.9394 14500.0
-148.2506 63.0847 67400.0
-146.5731 61.5162 19900.0
-153.4969 60.0675 170100.0
-153.8548 59.3443 124200.0
-157.0603 58.0296 14000.0
-148.9217 63.4751 8500.0
-149.4607 62.6347 65800.0
-145.812 60.9311 14900.0
-150.4368 63.1942 122000.0
-150.5787 62.1903 7800.0
-148.058 62.5442 62100.0
-150.485 62.7236 97100.0
-151.0377 60.449 67900.0
-153.2947 60.0137 150500.0
-150.9827 60.1363 65300.0
-150.7767 63.0582 123600.0
-149.821 62.0196 45300.0
-151.8159 61.9449 108900.0
-146.7779 61.353 27400.0
-152.0576 62.597 3700.0
-145.5733 59.2225 12300.0
-153.0909 60.0283 131900.0
-154.0257 59.083 130400.0
-154.7902 57.7962 86100.0
-148.5561 63.4876 9400.0
-149.2968 63.1287 81100.0
-148.1297 63.503 400.0
-150.7337 62.7642 94700.0
-152.1323 60.0035 91100.0
-149.5584 60.6511 38000.0
-144.9721 63.4061 12500.0
-149.9347 62.8863 76200.0
-153.3727 60.1118 157400.0
-151.2151 62.2613 85900.0
-147.5275 63.5138 76800.0
-150.9112 62.4283 88000.0
-153.2508 59.3104 88400.0
-153.2777 59.8002 133100.0
-150.6864 61.0292 55600.0
-149.5373 62.1301 32400.0
-152.9468 59.9492 120100.0
-151.7706 58.1681 40800.0
-153.2748 59.9687 146000.0
-153.3804 59.6579 127700.0
-152.475 59.901 89700.0
-149.9047 61.7527 52100.0
-152.0942 60.1468 96200.0
-149.3232 62.2571 56600.0
-153.545 59.3771 115300.0
-152.7992 59.7732 93600.0
-152.6039 59.9182 95300.0
-153.5256 59.9962 169700.0
-153.7882 60.1563 196400.0
-151.2041 62.335 83100.0
-153.0932 59.0376 83300.0
-151.0092 63.0647 133100.0
-152.6202 60.0363 95800.0
-150.5247 62.0491 60700.0
-152.5879 60.258 109800.0
-148.8204 62.8736 64900.0
-150.6543 62.9132 108500.0
-156.3168 58.1887 7800.0
-156.3409 58.1668 7100.0
-150.9998 58.3396 57400.0
-152.8301 59.7905 15200.0
-149.5082 61.3331 50600.0
-150.6686 63.2274 133600.0
-152.8788 60.0835 105200.0
-152.9074 60.17 128500.0
-151.8553 58.1077 34400.0
-151.1361 62.5913 93700.0
-156.3745 58.1763 8900.0
-151.3869 60.3758 68500.0
-152.6858 59.5208 88300.0
-150.816 63.1603 137600.0
-153.1002 60.2851 141700.0
-150.0865 61.3146 58700.0
-153.0998 60.0159 119700.0
-145.7561 62.2352 3900.0
-149.8574 61.4238 52800.0
-152.085 59.3314 59600.0
-153.8813 58.7535 6800.0
-153.8794 58.7354 8700.0
-150.4349 63.1688 117500.0
-153.2113 58.8056 4500.0
-153.9335 59.0599 108900.0
-150.6591 63.0344 117100.0
-153.4047 59.6973 125200.0
-151.2434 62.5836 88800.0
-153.9043 59.0605 105800.0
-150.4705 61.544 65200.0
-154.0909 59.2615 7100.0
-152.7944 59.9021 104200.0
-148.8504 62.6138 67200.0
-152.4803 61.0003 127600.0
-156.8307 57.5875 128800.0
-150.6985 62.8805 99700.0
-151.5673 63.0887 7900.0
-153.0844 60.1422 145300.0
-149.5426 62.7037 71100.0
-151.3369 63.3066 6500.0
-150.7029 63.1727 126500.0
-152.9869 60.5767 136300.0
-150.5906 61.8052 71100.0
-151.4113 62.5141 97000.0
-150.1829 60.7518 59400.0
-147.3074 61.4592 20900.0
-150.7957 61.2574 62900.0
-150.8181 61.2727 68400.0
-154.2965 58.5437 93100.0
-151.5333 61.3779 90700.0
-152.4571 60.8717 130500.0
-146.5628 62.0555 47400.0
-150.7431 61.5008 72300.0
-155.1592 58.253 10000.0
-152.5365 60.114 79900.0
-151.9726 60.5266 92600.0
-153.1774 59.6081 104700.0
-151.95 60.2371 83300.0
-152.8229 60.0256 114900.0
-153.7329 58.5089 74600.0
-150.7209 60.3247 73200.0
-147.7671 63.5651 23700.0
-152.525 59.7935 91400.0
-154.5207 58.9977 142600.0
-152.8859 59.635 96900.0
-147.5541 60.3253 10800.0
-145.142 63.383 3500.0
-150.6857 63.2426 134300.0
-152.2344 59.8788 88000.0
-152.0186 59.4004 63300.0
-150.9227 60.9445 75400.0
-152.0707 60.3959 93600.0
-154.318 59.3518 6700.0
-149.4235 63.4344 110700.0
